DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
16/5/2022,1002894649,28491000,Chemicals,CALCIUM CARBIDE - SIZE:30-80MM(90%) - GAS YIELD:298(+)(-)3%LITRE/KG SEALED WITH NITROGEN(DG CARGO) FOR INDUSTRIAL PRPS ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,42.00," $ 47,678.43 "," $ 1,135.20 "
27/4/2022,1115746840,28491000,Chemicals,CALCIUM CARBIDE - SIZE:30-80MM(90%) GAS YIELD:298(+)(-)3% LITRE/KG SEALED WITH NITROGEN (DG CARGO) FOR INDUSTRIAL PRPS ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,42.00," $ 47,678.43 "," $ 1,135.20 "
27/4/2022,1086641871,28491000,Chemicals,CALCIUM CARBIDE - SIZE:30-80MM(90%) - GAS YIELD:298(+)(-)3%LITRE/KG SEALED WITH NITROGEN(DG CARGO) FOR INDUSTRIAL PRPS ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,105.00," $ 119,196.09 "," $ 1,135.20 "
27/4/2022,1074326502,28491000,Chemicals,CALCIUM CARBIDE - SIZE:30-80MM(90%) - GAS YIELD:298(+)(-)3%LITRE/KG SEALED WITH NITROGEN(DG CARGO) FOR INDUSTRIAL PRPS ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,42.00," $ 47,678.43 "," $ 1,135.20 "
19/4/2022,1024657219,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0033240/SBY/2022 DT.07.04.2022 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,21.00," $ 23,104.08 "," $ 1,100.19 "
16/4/2022,1041667368,28491000,Chemicals,CALCIUM CARBIDE 25-50MM GAS YIELD: 295L/KGS (LIC NO.CC/SC/KA/III/002/VALID:31.12.22) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,ABBA TECHNOLOGY LIMITED,,MTS,112.50," $ 139,524.68 "," $ 1,240.22 "
30/3/2022,1167716241,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,63.00," $ 71,517.65 "," $ 1,135.20 "
26/3/2022,1601828123,28491000,Chemicals,CALCIUM CARBIDE 25-50MM GAS YIELD: 296L/KGS (LIC NO.CC/SC/KA/III/002/VALID:31.12.22) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,ABBA TECHNOLOGY LIMITED,,MTS,2.72," $ 3,373.39 "," $ 1,240.22 "
26/3/2022,1613796626,28491000,Chemicals,CALCIUM CARBIDE 25-50MM GAS YIELD: 296L/KGS (LIC NO.CC/SC/KA/III/002/VALID:31.12.22) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,ABBA TECHNOLOGY LIMITED,,MTS,109.78," $ 136,151.29 "," $ 1,240.22 "
12/3/2022,1085856001,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0017192/SBY/2022 DT.21.02.2022 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 92,716.41 "," $ 1,030.18 "
12/2/2022,1442731919,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 97,667.28 "," $ 1,085.19 "
6/2/2022,1235790179,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 97,667.28 "," $ 1,085.19 "
3/2/2022,1096719091,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0005339/SBY/2022 DT.18.01.2022 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,36.00," $ 37,086.56 "," $ 1,030.18 "
2/2/2022,1394772745,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 195,334.56 "," $ 1,085.19 "
13/1/2022,1056744963,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 191,733.93 "," $ 1,065.19 "
9/1/2022,1043444906,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 186,332.97 "," $ 1,035.18 "
28/12/2021,1035627147,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0120431/SBY/2021 DT.07.12.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,54.00," $ 55,629.85 "," $ 1,030.18 "
12/10/2021,1260552003,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 78,763.93 ", $ 875.15 
12/10/2021,1172492957,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,54.00," $ 47,258.36 ", $ 875.15 
24/9/2021,1340334189,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0086306/SBY/2021 DT.06.09.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 153,027.08 ", $ 850.15 
24/9/2021,1025583245,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM(90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 78,763.93 ", $ 875.15 
9/9/2021,1567833213,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0079791/SBY/2021 DT.19.08.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 76,513.53 ", $ 850.15 
9/9/2021,1177780319,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0079654/SBY/2021 DT.19.08.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 76,513.53 ", $ 850.15 
9/8/2021,1038878380,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0071828/SBY/2021 DT.27.07.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 153,027.08 ", $ 850.15 
29/7/2021,1135229608,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0064497/SBY/2021 DT.01.07.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 76,513.54 ", $ 850.15 
12/7/2021,1028443225,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) 90% - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 157,527.87 ", $ 875.15 
26/6/2021,1039952966,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) 90% - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 78,763.93 ", $ 875.15 
21/6/2021,1014256527,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0055889/SBY/2021 DT.08.06.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 153,027.09 ", $ 850.15 
16/6/2021,1151012563,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0056683/SBY/2021 DT.09.06.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 153,027.08 ", $ 850.15 
4/6/2021,1051447685,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0052440/SBY/2021 DT.28.05.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 153,027.08 ", $ 850.15 
19/5/2021,1005874917,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) 90% - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 157,527.87 ", $ 875.15 
23/4/2021,1073458267,28491000,Chemicals,CALCIUM CARBIDE - SIZE: 30-80MM (90%) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 141,325.01 ", $ 785.14 
21/4/2021,1109510965,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) 90% - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 141,325.01 ", $ 785.14 
3/4/2021,1089235419,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0026996/SBY/2021DT.17.03.2021) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 67,964.05 ", $ 755.16 
27/3/2021,1144185187,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0024884/SBY/2021 DT.12.03.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 135,928.39 ", $ 755.16 
19/3/2021,1448361642,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 70,664.83 ", $ 785.16 
19/3/2021,1524939905,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 141,329.66 ", $ 785.16 
17/3/2021,1035856161,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID:31.12.22)AIFTA 0019269/SBY/21DT.26.02.2021 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 67,964.15 ", $ 755.16 
23/2/2021,1152358050,28491000,Chemicals,CALCIUM CARBIDE 25-50MM GAS YIELD: 295L/KG (ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT.01.01.2020 TO 31.12.2022),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),HONG KONG,NWA TRADE COMPANY LTD,SHANGHAI,MTS,225.00," $ 229,548.04 "," $ 1,020.21 "
17/2/2021,1179504452,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 141,329.52 ", $ 785.16 
15/2/2021,1021649300,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA 0006933/SBY/2021DT.22.01.21),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 135,928.46 ", $ 755.16 
9/2/2021,1384688665,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA 0006935/SBY/2021DT.22.01.21),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 135,928.46 ", $ 755.16 
9/2/2021,1344507784,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA 0006934/SBY/2021DT.22.01.21),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 67,064.05 ", $ 745.16 
27/1/2021,1454308242,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 141,329.75 ", $ 785.17 
18/1/2021,1196949602,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA:0134576/SBY/2020DT.30.12.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,36.00," $ 26,825.64 ", $ 745.16 
6/1/2021,1115094809,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA-0134158/SBY/2020/DT.29.12.2020 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,144.00," $ 107,954.93 ", $ 749.69 
31/12/2020,3.1122E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 139,529.24 ", $ 775.16 
21/12/2020,2.1122E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID 31.12.22)AIFTA 0124873/SBY/2020DT.04.12.20) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 66,163.87 ", $ 735.15 
17/12/2020,1.7122E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM GAS YIELD: 298L/KG (LIC NO.CC/SC/KA/III/002/VALID DT. 31.12.22)AIFTA 0123089/SBY/2020DT.01.12.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 132,327.64 ", $ 735.15 
30/11/2020,3.0112E+15,28491000,Chemicals,CALCIUM CARBIDE - FOR INDUSTRIAL USE. ( NOT FOR FOOD OR MEDICINE PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,,MTS,112.50," $ 76,629.61 ", $ 681.15 
28/11/2020,2.8112E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0113530/SBY/2020DT.05.11.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,180.00," $ 132,327.28 ", $ 735.15 
26/11/2020,2.6112E+15,28491000,Chemicals,CALCUIM CARBIDE 25-50MM (FOR INDUSTRIAL USE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,KGS,106815.79," $ 72,757.80 ", $ 0.68 
26/11/2020,2.6112E+15,28491000,Chemicals,CALCUIM CARBIDE 25-50MM (FOR INDUSTRAIL USE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,KGS,5684.20," $ 3,871.80 ", $ 0.68 
26/11/2020,2.6112E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 25-50MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,MTS,112.50," $ 76,629.66 ", $ 681.15 
27/10/2020,2.7102E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,72.00," $ 56,531.81 ", $ 785.16 
9/10/2020,0910202024585576,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 30-80MM) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 70,664.76 ", $ 785.16 
8/10/2020,0810202024584163,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50MM - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,MTS,112.50," $ 76,628.42 ", $ 681.14 
22/9/2020,2.2092E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0087403/SBY/2020DT.31.08.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,54.00," $ 40,778.47 ", $ 755.16 
3/9/2020,0309202022621982,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0085453/SBY/2020DT.26.08.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,54.00," $ 41,769.09 ", $ 773.50 
24/8/2020,2.4082E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50MM - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,MTS,157.50," $ 104,916.87 ", $ 666.14 
14/8/2020,1.4082E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0072764/SBY/2020DT.20.07.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,90.00," $ 67,964.27 ", $ 755.16 
27/7/2020,2.7072E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50MM - FOR INDUSTRIAL PURPOSE (NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,NGO CHEMICAL GROUP LTD,SHANGHAI,MTS,67.50," $ 44,965.21 ", $ 666.15 
25/7/2020,2.5072E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0067430/SBY/2020DT.06.07.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,SURABAYA,MTS,180.00," $ 135,930.86 ", $ 755.17 
14/7/2020,1.4072E+15,28491000,Chemicals,CALCIUM CARBIDE - FOR INDUSTRIAL PURPOSE(NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,NGO CHEMICAL GROUP LTD,SHANGHAI,MTS,112.50," $ 74,941.95 ", $ 666.15 
25/6/2020,2.5062E+15,28491000,Chemicals,CALCIUM CARBIDE - FOR INDUSTRIAL PURPOSE(NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ABBA TECHNOLOGY LIMITED,SHANGHAI,MTS,112.50," $ 74,941.81 ", $ 666.15 
8/5/2020,0805202013144076,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM - FOR INDUSTRIAL PURPOSE(NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,NGO CHEMICAL GROUP LTD,SHANGHAI,MTS,225.00," $ 160,011.01 ", $ 711.16 
30/4/2020,3.0042E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA:0040691/SBY/2020DT.16.04.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,90.00," $ 67,964.20 ", $ 755.16 
21/4/2020,2.1042E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0038512/SBY/2020DT.13.04.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,,MTS,270.00," $ 203,892.58 ", $ 755.16 
15/4/2020,1.5042E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM - FOR INDUSTRIAL PURPOSE(NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,TYWH INTERNATIONAL TRADING GROUP LTD ,SHANGHAI,MTS,135.00," $ 89,926.48 ", $ 666.12 
31/3/2020,3.1032E+15,28491000,Chemicals,CALCIUM CARBIDE 30-80MM(ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT01.01.2020TO31.12.22)AIFTA 0030811/SBY/2020DT.19.03.20 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),INDONESIA,PT EMDEKI UTAMA TBK,N/A,MTS,180.00," $ 135,925.61 ", $ 755.14 
15/3/2020,150320209772140,84749000,Engineering,GRINDING SET - TUNGSTEN CARBIDE ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,1.00," $ 6,438.88 "," $ 6,438.89 "
19/2/2020,190220208066240,28491000,Chemicals,CALCIUM CARBIDE 25-50MM GAS YIELD: 295L/KG (ADC LIST :374)(LIC NO.CC/SC/KA/III/002/DT.01.01.2020 TO 31.12.2022) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,NGO CHEMICAL GROUP LTD,SHANGHAI,MTS,225.00," $ 151,003.45 ", $ 671.13 
4/2/2020,040220207059415,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (FOR INDUSTRIAL USE NOT FOR DRUG OR COSMETICS.) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,TYWH INTERNATIONAL TRADING GROUP LTD ,SHANGHAI,MTS,112.50," $ 74,419.89 ", $ 661.51 
23/1/2020,23012020987374,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50MM - FOR INDUSTRIAL PURPOSE (NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,TYWH INTERNATIONAL TRADING GROUP LTD ,SHANGHAI,MTS,112.50," $ 74,939.22 ", $ 666.13 
16/1/2020,16012020977784,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50MM - FOR INDUSTRIAL PURPOSE (NOT FOR USE IN MEDICINE OR COSMETIC PURPOSE) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,TYWH INTERNATIONAL TRADING GROUP LTD ,SHANGHAI,MTS,112.50," $ 74,939.07 ", $ 666.13 
